filename,url,pageUrl,pageTitle,semanticPath,tag,role,format,width,height,alt,downloaded
"wall-of-tears__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__12.jpg","https://l.icdbcdn.com/oh/870971fe-4c2d-4bb5-a118-46bf7537d62e.jpg?w=575","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__13.jpg","https://l.icdbcdn.com/oh/870971fe-4c2d-4bb5-a118-46bf7537d62e.jpg?w=768","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__14.jpg","https://l.icdbcdn.com/oh/870971fe-4c2d-4bb5-a118-46bf7537d62e.jpg?w=992","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__15.jpg","https://l.icdbcdn.com/oh/870971fe-4c2d-4bb5-a118-46bf7537d62e.jpg?w=1200","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.center_div.image-wrapper_figure_div.__img__17.jpg","https://l.icdbcdn.com/oh/425b53fc-f869-465f-ba77-1195cbcb0558.jpg?w=1920","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1599","1200","","true"
"wall-of-tears__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__18.jpg","https://l.icdbcdn.com/oh/425b53fc-f869-465f-ba77-1195cbcb0558.jpg?w=320","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__19.jpg","https://l.icdbcdn.com/oh/425b53fc-f869-465f-ba77-1195cbcb0558.jpg?w=575","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__20.jpg","https://l.icdbcdn.com/oh/425b53fc-f869-465f-ba77-1195cbcb0558.jpg?w=768","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__21.jpg","https://l.icdbcdn.com/oh/425b53fc-f869-465f-ba77-1195cbcb0558.jpg?w=992","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__22.jpg","https://l.icdbcdn.com/oh/425b53fc-f869-465f-ba77-1195cbcb0558.jpg?w=1200","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__img__24.jpg","https://l.icdbcdn.com/oh/18d9c1ee-9452-49c2-8b7a-8b07fb5ed6ce.jpg?w=1920","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1417","1063","","true"
"wall-of-tears__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__25.jpg","https://l.icdbcdn.com/oh/18d9c1ee-9452-49c2-8b7a-8b07fb5ed6ce.jpg?w=320","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__26.jpg","https://l.icdbcdn.com/oh/18d9c1ee-9452-49c2-8b7a-8b07fb5ed6ce.jpg?w=575","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__27.jpg","https://l.icdbcdn.com/oh/18d9c1ee-9452-49c2-8b7a-8b07fb5ed6ce.jpg?w=768","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__28.jpg","https://l.icdbcdn.com/oh/18d9c1ee-9452-49c2-8b7a-8b07fb5ed6ce.jpg?w=992","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__29.jpg","https://l.icdbcdn.com/oh/18d9c1ee-9452-49c2-8b7a-8b07fb5ed6ce.jpg?w=1200","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__31.jpg","https://l.icdbcdn.com/oh/635e9f94-8160-4920-990a-9c0116aa958d.jpg?w=1920","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1417","1063","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__32.jpg","https://l.icdbcdn.com/oh/635e9f94-8160-4920-990a-9c0116aa958d.jpg?w=320","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__33.jpg","https://l.icdbcdn.com/oh/635e9f94-8160-4920-990a-9c0116aa958d.jpg?w=575","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__34.jpg","https://l.icdbcdn.com/oh/635e9f94-8160-4920-990a-9c0116aa958d.jpg?w=768","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__35.jpg","https://l.icdbcdn.com/oh/635e9f94-8160-4920-990a-9c0116aa958d.jpg?w=992","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__36.jpg","https://l.icdbcdn.com/oh/635e9f94-8160-4920-990a-9c0116aa958d.jpg?w=1200","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__38.jpg","https://l.icdbcdn.com/oh/258c65ec-12d6-491b-b971-fa4902ccf92e.jpg?w=1920","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1417","1063","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__39.jpg","https://l.icdbcdn.com/oh/258c65ec-12d6-491b-b971-fa4902ccf92e.jpg?w=320","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__40.jpg","https://l.icdbcdn.com/oh/258c65ec-12d6-491b-b971-fa4902ccf92e.jpg?w=575","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__41.jpg","https://l.icdbcdn.com/oh/258c65ec-12d6-491b-b971-fa4902ccf92e.jpg?w=768","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__42.jpg","https://l.icdbcdn.com/oh/258c65ec-12d6-491b-b971-fa4902ccf92e.jpg?w=992","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__43.jpg","https://l.icdbcdn.com/oh/258c65ec-12d6-491b-b971-fa4902ccf92e.jpg?w=1200","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__45.jpg","https://l.icdbcdn.com/oh/48b72dc2-1672-4fe4-8a92-2c3783fcb98f.jpg?w=1920","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1417","1890","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__46.jpg","https://l.icdbcdn.com/oh/48b72dc2-1672-4fe4-8a92-2c3783fcb98f.jpg?w=320","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__47.jpg","https://l.icdbcdn.com/oh/48b72dc2-1672-4fe4-8a92-2c3783fcb98f.jpg?w=575","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__48.jpg","https://l.icdbcdn.com/oh/48b72dc2-1672-4fe4-8a92-2c3783fcb98f.jpg?w=768","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__49.jpg","https://l.icdbcdn.com/oh/48b72dc2-1672-4fe4-8a92-2c3783fcb98f.jpg?w=992","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wall-of-tears__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__50.jpg","https://l.icdbcdn.com/oh/48b72dc2-1672-4fe4-8a92-2c3783fcb98f.jpg?w=1200","https://galapagos-hotel.com/en/1943209/wall-of-tears","Wall of Tears","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"cueva-de-sucres__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__img__3.jpg","https://l.icdbcdn.com/oh/f20c9871-2f51-4568-8e57-7e31bf8c7b51.jpg?w=1920","https://galapagos-hotel.com/en/1943210/cueva-de-sucres","Cueva de Sucres","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","content","jpg","686","456","","true"
"cueva-de-sucres__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__4.jpg","https://l.icdbcdn.com/oh/f20c9871-2f51-4568-8e57-7e31bf8c7b51.jpg?w=320","https://galapagos-hotel.com/en/1943210/cueva-de-sucres","Cueva de Sucres","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
